ra,dec,glon,glat,elon,elat,raerr,decerr,pmra,pmdec,pmraerr,pmdecerr,mjd,deltamjd,umag,urms,uerr,uasemi,ubsemi,utheta,gmag,grms,gerr,gasemi,gbsemi,gtheta,rmag,rrms,rerr,rasemi,rbsemi,rtheta,imag,irms,ierr,iasemi,ibsemi,itheta,zmag,zrms,zerr,zasemi,zbsemi,ztheta,ymag,yrms,yerr,yasemi,ybsemi,ytheta,vrmag,vrrms,vrerr,vrasemi,vrbsemi,vrtheta,asemi,asemierr,bsemi,bsemierr,theta,thetaerr,fwhm,class_star,ebv,random_id,pix,ndet,nphot,htm9,ring256,nest4096,ndetu,nphotu,ndetg,nphotg,ndetr,nphotr,ndeti,nphoti,ndetz,nphotz,ndety,nphoty,ndetvr,nphotvr,flags,id,rmsvar,madvar,iqrvar,etavar,jvar,kvar,chivar,romsvar,nsigvar,variable10sig,parent,Vmag
146.11589527481556,-21.298159279852502,255.09095156262325,23.74090591232876,156.76342051951602,-32.67476882862869,0.023057,0.023037,18.393661,-48.599705,46.983006,47.130657,57758.12695544675,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.839907,0.110131,0.067521,0.412537,0.355835,98.859375,21.92991,0.097659,0.059145,0.413623,0.368945,106.0625,21.414267,0.099974,0.058667,0.430501,0.403564,114.854164,99.99,,9.99,,,,99.99,,9.99,,,,0.41748,0.012673,0.37323,0.011124,105.859375,9.736612,1.235189,0.782186,0.05632,87.62082,134095,12,12,2584321,536479,164874716,0,0,0,0,4,4,5,5,3,3,0,0,0,0,0,134095_7665,0.102545,0.139008,0.104258,0.402817,-0.335172,0.796239,0.252009,0.758298,0.140571,0,0,54.4614429473877
146.11765161678022,-21.29791896423793,255.09202798825913,23.742234314494144,156.7650967019342,-32.67390581169142,0.038674,0.038664,39.42645,-97.21986,101.4114,101.480156,57695.542180898985,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,23.629253,0.156308,0.137246,0.240906,0.236511,67.62305,22.5625,,0.199707,0.342529,0.203979,96.875,21.612167,0.263707,0.064166,0.395915,0.366536,60.195312,99.99,,9.99,,,,99.99,,9.99,,,,0.335348,0.021259,0.296102,0.017971,68.78451,20.347424,1.270101,0.694133,0.056331,94.5484,134095,6,6,2584321,536479,164874716,0,0,0,0,2,2,1,1,3,3,0,0,0,0,0,134095_7662,0.226931,0.164326,0.267484,0.362639,1.826393,0.878533,1.116517,2.741688,0.403958,0,0,54.927156372070314
146.1160064400605,-21.29527837651121,255.08880288093533,23.743013492446035,156.7621910700056,-32.67207823251847,0.011475,0.012833,,,,,57827.16701938724,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,23.0625,,0.203857,0.131592,0.130981,126.625,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.131592,0.053833,0.130981,0.05365,126.625,33.6875,0.436523,0.513184,0.056232,24.122635,134095,1,1,2584321,536479,164874716,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,134095_16118,,,,,,,,,,0,0,99.97999786376953
146.12156547280713,-21.298491351984474,255.095283857876,23.744412120572253,156.76934822362648,-32.67300171338048,0.043564,0.043624,173.84413,-644.29584,584.7122,586.9678,57801.994177577886,73.84781,99.99,,9.99,,,,23.326511,0.231745,0.129415,0.325684,0.305176,159.375,23.059967,0.079712,0.082541,0.358826,0.316467,145.42188,22.6875,,0.13208,0.244507,0.23291,134.75,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.333025,0.02002,0.301304,0.018038,147.88393,25.626345,1.256138,0.667167,0.056394,70.162895,134095,7,7,2584321,536479,164874716,0,0,2,2,4,4,1,1,0,0,0,0,0,0,0,134095_8866,0.148788,0.162159,0.127409,0.740084,-0.130903,0.770815,0.440203,0.997378,0.410372,0,0,23.15925022125244
146.11994496326182,-21.295251761207695,255.0916131073036,23.745630696656157,156.76618854880752,-32.67061416895149,0.005634,0.005677,-10.336557,-2.378273,11.134852,11.762114,57765.498637809855,709.0249,99.99,,9.99,,,,22.05995,0.046944,0.043963,0.530945,0.485596,112.22656,20.795616,0.01112,0.013379,0.648193,0.587036,118.28125,19.587053,0.01572,0.008972,0.666797,0.636133,113.1375,19.0625,0.0,0.010872,0.604736,0.589111,122.40625,99.99,,9.99,,,,99.99,,9.99,,,,0.617334,0.005823,0.576628,0.005268,115.50208,9.891048,1.211523,0.958333,0.056277,49.686188,134095,15,15,2584321,536479,164874716,0,0,4,4,4,4,5,5,2,2,0,0,0,0,0,134095_7650,0.026515,0.02125,0.014656,0.496496,-0.668684,0.741147,0.158336,0.486959,-1.008649,0,0,21.303992977142332
146.12270579550358,-21.29461030893523,255.09310137011803,23.747905033031913,156.7687004092041,-32.66901499429738,0.029529,0.029549,-29.658857,-75.51448,113.18558,113.27388,57769.35372293406,709.0249,99.99,,9.99,,,,22.578764,0.160789,0.059716,0.461731,0.410583,131.79688,22.133575,0.137051,0.039097,0.567627,0.483521,99.28125,21.862188,0.069906,0.057166,0.433398,0.365234,100.60625,21.609774,0.11122,0.080964,0.428141,0.353434,108.25,99.99,,9.99,,,,99.99,,9.99,,,,0.473053,0.012173,0.403931,0.010246,109.50586,9.849475,1.998474,0.340643,0.056293,58.259506,134095,16,16,2584321,536479,164874716,0,0,4,4,4,4,5,5,3,3,0,0,0,0,0,134095_7636,0.122497,0.098546,0.098237,0.397754,-0.16731,0.779155,0.282531,0.939244,-0.140812,0,0,22.306102733612057
146.1247381030877,-21.304380535949115,255.10211953874187,23.742346088006535,156.7753232380131,-32.67725899752,0.034797,0.0348,28.68729,-62.98187,96.05227,96.126755,57758.12695544675,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,23.14953,0.15794,0.071315,0.34967,0.285767,92.43848,22.168673,0.29144,0.065334,0.354346,0.291357,106.51875,21.488401,0.120054,0.069737,0.427002,0.384766,59.703777,99.99,,9.99,,,,99.99,,9.99,,,,0.370951,0.016018,0.312846,0.013269,90.12158,17.772959,1.550944,0.481598,0.056592,16.322397,134095,12,12,2584321,536479,164874710,0,0,0,0,4,4,5,5,3,3,0,0,0,0,0,134095_7628,0.217506,0.258439,0.232557,0.426522,0.782858,0.87243,0.467703,1.541985,1.714666,0,0,54.644120941162114
146.1266004550254,-21.30108726450569,255.1009109554398,23.745900292476783,156.77568422021702,-32.67354902477933,0.019379,0.021698,,,,,57753.32060311688,0.0,99.99,,9.99,,,,99.99,,9.99,,,,20.921875,,0.024246,0.498535,0.409912,110.8125,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.498535,0.008667,0.409912,0.006844,110.8125,16.984375,1.048828,0.996582,0.056529,21.358751,134095,1,1,2584321,536479,164874710,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,134095_14899,,,,,,,,,,0,0,53.329805374145515
146.1317621349101,-21.30533235148626,255.10790476487563,23.746306842767325,156.78291792403212,-32.67556682250788,0.013542,0.013584,-46.703503,2.507705,36.19633,36.39906,57757.7571289438,709.0249,99.99,,9.99,,,,23.171875,,0.145142,0.405029,0.358887,48.625,22.029947,0.047432,0.031818,0.50531,0.473267,86.76172,21.34505,0.115217,0.033157,0.487012,0.452881,79.251564,20.976967,0.068006,0.040414,0.479818,0.446452,24.375,99.99,,9.99,,,,99.99,,9.99,,,,0.484675,0.009077,0.450439,0.008253,66.54267,14.047225,1.224234,0.904072,0.056703,8.600393,134095,13,13,2584321,536479,164874710,0,0,1,1,4,4,5,5,3,3,0,0,0,0,0,134095_7604,0.08624,0.099719,0.098452,0.444713,0.382097,0.897522,0.387201,1.313291,-0.046313,0,0,22.488137645721434
146.12517190565103,-21.29954509814292,255.0986912348361,23.746047047355614,156.77351104182543,-32.672652704987435,0.116882,0.116821,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.09375,,0.163696,0.320801,0.260498,17.140625,99.99,,9.99,,,,99.99,,9.99,,,,0.320801,0.056488,0.260498,0.04422,17.140625,74.5,1.164062,0.159546,0.056468,20.969606,134095,1,1,2584321,536479,164874710,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16508,,,,,,,,,,0,0,99.97999786376953
146.12806237155704,-21.30077628223253,255.1017212921904,23.74708423318503,156.77702761139548,-32.67272857992381,0.160156,0.160278,,,,,57827.16701938724,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,23.171875,,0.209595,0.21228,0.20813,126.5,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.21228,0.054474,0.20813,0.05426,126.5,40.90625,1.248047,0.544922,0.056539,21.322195,134095,1,1,2584321,536479,164874710,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,134095_16114,,,,,,,,,,0,0,99.97999786376953
146.13631555473722,-21.30554776673824,255.11134478223383,23.749157858863313,156.7876539299248,-32.67410036385896,0.010765,0.010101,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.390625,,0.188232,0.131958,0.130859,56.8125,99.99,,9.99,,,,99.99,,9.99,,,,0.131958,0.058655,0.130859,0.058441,56.8125,6.066406,0.436523,0.498047,0.056771,59.184586,134095,1,1,2584321,536479,164874708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16530,,,,,,,,,,0,0,99.97999786376953
146.14086616324178,-21.305622013269524,255.11467383808395,23.75210656358205,156.79232115297717,-32.67250502698909,0.077973,0.077943,-6900.5776,-1977.6566,12938.126,12932.098,57824.887020689435,6.881681,99.99,,9.99,,,,99.99,,9.99,,,,22.75,,0.182251,0.38916,0.303467,24.796875,99.99,,9.99,,,,21.511639,0.11778,0.102178,0.419189,0.396362,134.9375,99.99,,9.99,,,,99.99,,9.99,,,,0.40918,0.031474,0.365397,0.026904,98.22396,30.286728,1.590495,0.449239,0.05684,29.314991,134095,3,3,2584321,536479,164874708,0,0,0,0,1,1,0,0,2,2,0,0,0,0,3,134095_11028,0.11778,0.173742,0.08687,0.505069,0.535018,0.999523,0.803677,2.272059,0.67776,0,0,54.40839912414551
146.14111953299926,-21.3051765531458,255.1145114968349,23.75258830733895,156.792371425146,-32.672002667272686,0.051851,0.051839,2.443645,-93.39643,97.66771,97.735794,57712.08251429555,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.73561,0.162569,0.105512,0.559001,0.378662,36.708332,21.551361,0.070391,0.105332,0.565186,0.346436,24.070312,21.448029,0.103205,0.089883,0.492554,0.418823,91.61719,99.99,,9.99,,,,99.99,,9.99,,,,0.541783,0.02279,0.380929,0.015207,48.785713,23.180506,1.906669,0.577462,0.056835,76.666245,134095,7,7,2584321,536479,164874708,0,0,0,0,3,3,2,2,2,2,0,0,0,0,3,134095_7588,0.12564,0.190146,0.134406,0.434413,-0.018374,0.948004,0.382081,1.118051,0.927656,0,0,54.399909591674806
146.1349759507527,-21.300177913642745,255.10622854896135,23.752067020541638,156.78378708624703,-32.66965088284102,0.017975,0.018009,23.269531,-20.408968,41.941757,42.11688,57758.12695544675,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.883837,0.105539,0.058456,0.404663,0.378906,114.17969,21.712818,0.125886,0.042326,0.437939,0.394482,57.353127,21.191423,0.007477,0.044832,0.463542,0.415853,51.09505,99.99,,9.99,,,,99.99,,9.99,,,,0.433248,0.011468,0.394633,0.010287,74.7308,15.056521,1.246419,0.834595,0.056622,17.920845,134095,12,12,2584321,536479,164874710,0,0,0,0,4,4,5,5,3,3,0,0,0,0,0,134095_7598,0.101636,0.089635,0.098135,0.43644,-0.311218,0.776518,0.286723,0.841382,-0.575709,0,0,54.487361679077154
146.14195605518702,-21.303760433761543,255.11401774576254,23.754140259443293,156.79256286617016,-32.670394307520034,0.082977,0.082965,-6567251.5,3.4569076E7,4.729726E7,4.7293348E7,57827.18068566895,0.001372,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,21.18795,0.143959,0.09822,0.50769,0.38562,157.6875,99.99,,9.99,,,,99.99,,9.99,,,,0.50769,0.032308,0.38562,0.022995,157.6875,48.13057,1.407227,0.145538,0.056817,73.281364,134095,2,2,2584321,536479,164874708,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,134095_16351,0.143959,0.208491,0.104244,0.523986,0.944366,0.99503,0.983097,2.766797,4.118927,0,0,99.97999786376953
146.1422663979923,-21.303557416200555,255.1140838704143,23.754488329891963,156.79278415679275,-32.670094114913546,0.139124,0.139203,-95.952644,36.15553,157.1951,157.2634,57563.55306868457,701.02563,99.99,,9.99,,,,99.99,,9.99,,,,21.40625,,0.082031,1.0625,0.581055,54.0625,20.534912,0.062607,0.067354,1.006348,0.541748,48.28125,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,1.025065,0.032757,0.55485,0.018104,50.208332,23.437643,4.378255,0.018481,0.056817,32.954144,134095,3,3,2584321,536479,164874709,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,134095_7585,0.062607,0.092662,0.046331,0.501717,-0.355348,0.998952,0.656293,1.854331,0.478367,0,1,53.615586624145514
146.1422877132292,-21.302459604562472,255.1132501614772,23.75527782448008,156.79229411220825,-32.669076562243866,0.099527,0.099553,572.091,-79.47061,1098.672,1099.7874,57800.26676454814,73.8594,99.99,,9.99,,,,99.99,,9.99,,,,22.746935,0.117284,0.108399,0.401489,0.287354,92.0,99.99,,9.99,,,,21.859375,,0.213501,0.402588,0.359863,177.75,99.99,,9.99,,,,99.99,,9.99,,,,0.401855,0.034568,0.311523,0.026248,120.583336,30.134945,1.712565,0.417318,0.056793,59.210617,134095,3,3,2584321,536479,164874709,0,0,0,0,2,2,0,0,1,1,0,0,0,0,3,134095_10094,0.117284,0.173742,0.08687,0.500821,0.386703,0.99875,0.765654,2.162889,0.679535,0,0,54.40658958435059
146.14157943935783,-21.2994172565372,255.1103879336707,23.75695963010493,156.7901549694264,-32.666537153887845,0.013159,0.013166,-132.41592,127.261215,208.47916,213.01295,57807.74434007914,73.86216,99.99,,9.99,,,,23.200476,0.141885,0.092727,0.314616,0.277344,135.33333,21.92726,0.045365,0.033813,0.542806,0.501872,76.28776,21.029623,0.039549,0.044945,0.552246,0.500244,27.371094,20.522526,0.039073,0.031379,0.489624,0.465088,152.25,99.99,,9.99,,,,99.99,,9.99,,,,0.465601,0.012425,0.426831,0.010726,99.410545,20.926765,1.252148,0.825024,0.056768,86.33432,134095,10,10,2584321,536479,164874711,0,0,3,3,3,3,2,2,2,2,0,0,0,0,0,134095_8859,0.085293,0.031003,0.062983,0.378166,-0.056933,0.937741,0.319178,1.051654,-1.282911,0,0,22.43927810668945
146.14577256008658,-21.309866084758212,255.12148361289252,23.75234419018119,156.79929442080208,-32.674614879197364,0.005294,0.005795,4.38873,-2.358718,60.88212,77.38924,57802.885253681685,66.98048,99.99,,9.99,,,,16.036356,0.007366,0.004329,0.945475,0.90918,157.125,15.743851,0.007426,0.002987,0.831543,0.822591,134.10417,15.601562,0.0,0.001767,0.926758,0.912598,35.585938,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.898071,5.54E-4,0.877563,5.21E-4,118.10742,13.268605,1.159607,0.99115,0.057092,49.74956,134095,8,8,2584321,536479,164874708,0,0,3,3,3,3,2,2,0,0,0,0,0,0,2,134095_8857,0.006405,0.008343,0.008343,1.122206,-0.916476,0.829507,0.138676,0.371843,0.062636,0,0,15.853777866363526
146.1453911269163,-21.30826529059523,255.11997143030362,23.753223461981705,156.79815981700912,-32.673281957452836,0.017112,0.017105,-24.899887,25.197039,35.983894,36.178097,57728.564464698284,709.0249,99.99,,9.99,,,,21.734375,,0.098694,0.871094,0.697754,134.875,20.705055,0.065242,0.026992,0.972656,0.8514,124.5625,19.786472,0.088232,0.027052,0.915853,0.837728,114.708336,19.434902,0.070506,0.026891,0.854248,0.751221,151.625,99.99,,9.99,,,,99.99,,9.99,,,,0.916124,0.010704,0.807509,0.009046,128.4375,14.269111,2.486003,0.021028,0.057027,30.285963,134095,9,9,2584321,536479,164874708,0,0,1,1,3,3,3,3,2,2,0,0,0,0,3,134095_7579,0.075884,0.098459,0.101579,0.411798,1.380272,0.898212,0.74435,2.161191,2.040303,0,0,21.117076339721677
146.14310310153292,-21.306824418050677,255.11721205045802,23.752732437727232,156.7951588974018,-32.672793173709245,0.144897,0.144897,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.4375,,0.188721,0.212524,0.209473,115.3125,99.99,,9.99,,,,99.99,,9.99,,,,0.212524,0.053375,0.209473,0.053192,115.3125,2.175781,1.25293,0.540527,0.056901,65.853294,134095,1,1,2584321,536479,164874708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16531,,,,,,,,,,0,0,99.97999786376953
146.15039475948575,-21.310067442975196,255.12496284936668,23.755249815555402,156.80409358031494,-32.67311013442805,0.071745,0.07177,-223.86887,275.68124,1102.2616,1103.3331,57806.73482660041,73.86077,99.99,,9.99,,,,99.99,,9.99,,,,22.940178,0.158841,0.115761,0.380005,0.315918,79.34375,99.99,,9.99,,,,21.794373,0.288664,0.10424,0.359253,0.31543,94.84375,99.99,,9.99,,,,99.99,,9.99,,,,0.369629,0.026842,0.315674,0.022475,87.09375,18.823112,1.663574,0.379517,0.057257,2.530822,134095,4,4,2584321,536479,164874709,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,134095_10092,0.232978,0.297313,0.277983,0.377644,1.616639,0.946291,1.03185,2.603815,2.347814,0,0,54.520604095458985
146.1519903665683,-21.310460213944477,255.12641392757553,23.75602444242639,156.8059009635622,-32.6728879997645,0.005487,0.005621,-59.747086,-35.516335,73.31298,84.300545,57807.74434007914,73.86216,99.99,,9.99,,,,21.38013,0.062526,0.024967,0.631022,0.586914,100.020836,20.168371,0.019562,0.009117,0.644857,0.624349,58.286457,19.21875,0.0,0.01098,0.69751,0.672363,40.6875,18.757685,0.007814,0.007953,0.560547,0.546387,97.6875,99.99,,9.99,,,,99.99,,9.99,,,,0.634375,0.00497,0.607129,0.004608,75.16719,15.457924,1.129639,0.977734,0.057325,56.77002,134095,10,10,2584321,536479,164874709,0,0,3,3,3,3,2,2,2,2,0,0,0,0,0,134095_8855,0.036053,0.020065,0.018028,0.354905,-0.21993,0.742238,0.32481,0.847091,-0.669816,0,0,20.655192623138426
146.14241461896964,-21.303445279721856,255.11410371662168,23.754665288294927,156.7928827723375,-32.66993678428304,0.04903,0.049002,4927.559,1160.323,6299.936,6299.628,57822.6203530645,7.998,99.99,,9.99,,,,99.99,,9.99,,,,21.242678,0.078565,0.055606,0.955566,0.555542,37.421875,20.28125,,0.082275,0.959473,0.601562,49.125,20.319035,0.12742,0.054207,0.608643,0.551514,46.53125,99.99,,9.99,,,,99.99,,9.99,,,,0.817578,0.023961,0.563135,0.015406,43.40625,21.267326,3.196875,0.145493,0.056817,72.48352,134095,5,5,2584321,536479,164874709,0,0,0,0,2,2,1,1,2,2,0,0,0,0,3,134095_10866,0.10585,0.126099,0.1332,0.480365,1.491166,0.970076,0.939799,2.431138,1.649606,0,1,53.51907783508301
146.14297472187127,-21.302665373587075,255.1139032653116,23.755585560951893,156.7930894002343,-32.66901466306689,0.024975,0.025,26.257574,-34.25136,47.7658,47.916534,57725.470121422026,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,21.857973,0.183091,0.049382,0.588867,0.508301,93.06185,20.88909,0.077618,0.053878,0.57015,0.527832,89.666664,20.5929,0.117507,0.051104,0.561035,0.478027,103.49219,99.99,,9.99,,,,99.99,,9.99,,,,0.57489,0.012228,0.508057,0.010737,94.39624,23.032549,1.519531,0.375854,0.056809,93.844536,134095,8,8,2584321,536479,164874709,0,0,0,0,3,3,3,3,2,2,0,0,0,0,3,134095_7584,0.135211,0.162666,0.138992,0.292954,1.020229,0.856848,0.691296,1.914716,1.358438,0,0,53.8821021270752
146.15349551783828,-21.308387226067207,255.12589326504843,23.758481367592,156.80646664502135,-32.6704310040863,0.011878,0.014643,7.858964,-23.450026,41.530525,41.721516,57728.564464698284,709.0249,99.99,,9.99,,,,24.046875,,0.184448,0.131714,0.13147,152.875,22.604136,0.16781,0.050706,0.448812,0.401937,30.791016,21.687132,0.033756,0.054241,0.457031,0.401693,71.3125,21.148525,0.007813,0.0503,0.453003,0.408691,71.609375,99.99,,9.99,,,,99.99,,9.99,,,,0.41725,0.013542,0.373305,0.012232,66.93381,17.297766,1.168294,0.826118,0.057312,33.618706,134095,9,9,2584321,536479,164874709,0,0,1,1,3,3,3,3,2,2,0,0,0,0,0,134095_7566,0.104893,0.057914,0.051219,0.413684,-0.162884,0.663179,0.460191,0.986521,-1.00029,0,0,23.18565870285034
146.16129837841135,-21.31305620529682,255.1351149190188,23.76032733278971,156.81658626266338,-32.67187229039638,0.005757,0.005945,-11.84132,-3.72338,11.308448,11.955381,57751.89724261364,709.0249,99.99,,9.99,,,,22.517881,0.125151,0.060872,0.496257,0.421794,95.197914,21.084513,0.039183,0.017811,0.603353,0.572103,64.10547,19.742693,0.017363,0.010708,0.630493,0.605957,56.697266,19.147999,0.023442,0.010684,0.547607,0.530762,104.75,99.99,,9.99,,,,99.99,,9.99,,,,0.576335,0.00759,0.53892,0.006509,76.183266,17.02437,1.214355,0.90686,0.057734,98.54319,134095,12,12,2584321,536479,164874623,0,0,3,3,3,3,4,4,2,2,0,0,0,0,0,134095_7545,0.067019,0.045632,0.040897,0.739009,0.549345,0.893628,0.394174,1.331139,-0.417507,0,0,21.66219387054443
146.16139583494618,-21.30983555870766,255.13269472600388,23.762667082452243,156.81518380229735,-32.66887445028674,0.010673,0.010852,101.0861,64.59904,144.79002,151.96017,57809.51003819806,73.86216,99.99,,9.99,,,,21.819492,0.051921,0.047722,0.6014,0.549723,116.239586,20.51569,0.061173,0.015719,0.841146,0.773763,41.34375,19.904343,0.078919,0.020798,0.779785,0.734049,42.96875,19.68568,0.01573,0.024205,0.682373,0.647705,49.117188,99.99,,9.99,,,,99.99,,9.99,,,,0.730158,0.008816,0.678911,0.007936,63.62642,15.5247,1.810458,0.163237,0.057648,96.68405,134095,11,11,2584321,536479,164874623,0,0,3,3,3,3,3,3,2,2,0,0,0,0,0,134095_8851,0.059156,0.059227,0.058644,0.489777,0.688409,0.77729,0.594544,1.685996,0.857214,0,0,21.04024887084961
146.15689630456987,-21.306893650705483,255.1271839156627,23.761778888561082,156.80923208523635,-32.667813821299575,0.043118,0.043165,291.42697,-328.4496,528.43317,530.59143,57807.34341227631,73.86216,99.99,,9.99,,,,23.375,,0.157104,0.31543,0.313477,45.40625,22.597502,0.142731,0.05819,0.463379,0.429606,121.9375,22.209202,0.118619,0.092897,0.304525,0.241577,104.90625,22.177406,0.132832,0.14289,0.332275,0.254456,122.46875,99.99,,9.99,,,,99.99,,9.99,,,,0.364855,0.01923,0.315104,0.015992,107.875,13.969069,1.719998,0.353964,0.057416,41.76064,134095,9,9,2584321,536479,164874623,0,0,1,1,3,3,3,3,2,2,0,0,0,0,0,134095_8854,0.131632,0.160839,0.152177,0.633679,0.092596,0.867656,0.434455,1.218512,0.572576,0,0,22.906276035308835
146.1600792633905,-21.307441810850115,255.12989689050534,23.763490276413453,156.81272761754903,-32.66715417953077,0.062747,0.062808,35.74821,7.045212,103.32109,103.40218,57736.76977675149,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.810715,0.160684,0.097316,0.431152,0.297933,51.91927,22.065065,0.192662,0.094173,0.381226,0.303162,72.28613,21.417635,0.072886,0.09635,0.604492,0.3479,178.8125,99.99,,9.99,,,,99.99,,9.99,,,,0.447483,0.021216,0.311361,0.015042,89.16971,23.461737,1.934896,0.398464,0.057566,39.60153,134095,9,9,2584321,536479,164874623,0,0,0,0,3,3,4,4,2,2,0,0,0,0,0,134095_7549,0.162124,0.122281,0.104244,0.579524,-0.102151,0.831789,0.357098,1.002478,-0.093629,0,0,54.444220809936525
146.159293525216,-21.306348019698024,255.1284860003251,23.76374497848378,156.81141786957568,-32.66643544967272,0.050326,0.05039,-87.396095,-97.8494,573.8517,575.56226,57808.534953971954,73.86216,99.99,,9.99,,,,22.792519,0.208582,0.103437,0.498169,0.374023,140.375,22.19731,0.112209,0.053278,0.613281,0.473877,103.583336,21.850752,0.18209,0.089426,0.440348,0.300863,78.52344,21.77494,0.207136,0.114257,0.44812,0.317627,118.25,99.99,,9.99,,,,99.99,,9.99,,,,0.505347,0.018586,0.370752,0.013456,106.35703,13.04745,2.118164,0.224988,0.057519,66.97685,134095,10,10,2584321,536479,164874623,0,0,2,2,3,3,3,3,2,2,0,0,0,0,0,134095_8853,0.176087,0.234103,0.224031,0.480473,0.74842,0.90896,0.480461,1.534476,2.168844,0,0,22.431345233917234
146.15930029362946,-21.30394575716768,255.12663322914287,23.765446624601054,156.81030483132687,-32.66422345036317,0.006019,0.006189,28.089128,-12.785579,11.767182,12.389939,57751.89724261364,709.0249,99.99,,9.99,,,,22.779026,0.041678,0.072524,0.395833,0.371012,65.822914,21.424692,0.025671,0.022116,0.560872,0.54069,69.546875,19.86623,0.017495,0.011715,0.620117,0.593018,65.265625,19.195156,0.023438,0.011061,0.553467,0.523682,119.1875,99.99,,9.99,,,,99.99,,9.99,,,,0.538127,0.008017,0.512878,0.007582,75.46224,15.667693,1.199626,0.895915,0.057495,7.706746,134095,12,12,2584321,536479,164874709,0,0,3,3,3,3,4,4,2,2,0,0,0,0,0,134095_7550,0.028153,0.031604,0.034452,0.350494,-0.204251,0.824717,0.270103,0.841808,-1.058663,0,0,21.969969043731687
146.14337554923173,-21.299418921717304,255.11168066152788,23.758143033614076,156.79198416472764,-32.665882051680335,0.132446,0.132812,,,,,57819.257331946865,0.0,99.99,,9.99,,,,99.99,,9.99,,,,22.859375,,0.101501,0.364502,0.345459,71.0625,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.364502,0.028503,0.345459,0.027145,71.0625,11.0625,2.121094,0.987305,0.056816,39.682133,134095,1,1,2584321,536479,164874709,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,134095_15266,,,,,,,,,,0,0,54.47293037414551
146.14396657122737,-21.299484138855128,255.1121560664479,23.758486756205603,156.7926162132052,-32.665725966507146,0.066179,0.066494,-284.53073,-491.96555,732.6653,735.73755,57786.54920917563,66.98048,99.99,,9.99,,,,24.109375,,0.217163,0.198486,0.179321,89.0625,23.152964,0.214924,0.086998,0.331299,0.274902,113.427086,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.298096,0.029022,0.251007,0.024889,107.33594,23.81132,1.400269,0.509521,0.056832,20.765812,134095,4,4,2584321,536479,164874709,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,134095_8858,0.214924,0.277988,0.191114,0.460348,0.726208,0.829257,0.92195,1.986316,1.981155,0,0,23.53509229660034
146.14348068909888,-21.294708210119175,255.1081128440864,23.761539715687782,156.78989556294786,-32.66151069070072,0.078096,0.078056,-6.2392736E7,-2.203666E7,4.7849168E7,4.7845448E7,57827.18068566895,0.001372,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,21.868937,0.057381,0.104073,0.355103,0.265564,122.78125,99.99,,9.99,,,,99.99,,9.99,,,,0.355103,0.04536,0.265564,0.033543,122.78125,34.795223,1.398926,0.291763,0.056823,50.69615,134095,2,2,2584321,536479,164874711,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,134095_16353,0.057381,0.08108,0.040539,0.550465,-0.86208,0.984012,0.356475,0.992143,-0.272631,0,0,99.97999786376953
